CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,Cluster_Name,PCA1,PCA2,tSNE1,tSNE2,UMAP1,UMAP2,Anomaly,Anomaly_Score,Is_Anomaly
C17248,1752.637427,1.0,0.0,0.0,0.0,1770.461427,0.0,0.0,0.0,0.083333,1,0,3000.0,859.631936,396.466646,0.0,12,1,Low Engagement,-1.662979838880016,0.3001365268977591,-47.11011,31.660107,1.905477,4.5121336,1,-0.3621891965836395,False
C17249,1978.729646,1.0,0.0,0.0,0.0,111.235788,0.0,0.0,0.0,0.166667,2,0,6500.0,407.327265,531.931444,0.0,12,1,Low Engagement,-1.5119325274275126,0.43759283009673033,-23.20446,32.714973,2.795314,5.583288,1,-0.3650797496504309,False
C17250,120.94715,0.636364,1242.55,0.0,1242.55,0.0,0.583333,0.0,0.583333,0.0,0,14,2000.0,2202.224677,170.96615,0.428571,12,1,Low Engagement,0.17978439625703255,-1.6269750482128735,24.771603,-71.13706,9.667736,1.8831692,1,-0.42429584741580567,False
C17251,191.314058,1.0,860.95,860.95,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,800.0,1001.313048,194.636798,0.083333,12,1,Low Engagement,-0.21372504158222555,-1.089833405401534,9.881269,5.853659,5.982799,5.2503924,1,-0.3976642202433463,False
C17252,1512.574159,1.0,622.03,0.0,622.03,1344.577203,1.0,0.0,1.0,0.416667,6,17,1800.0,1064.435406,677.9132,0.0,12,1,Low Engagement,0.21336559173246217,0.21339475480772205,25.612713,32.820484,6.9767847,6.706983,1,-0.4164360802845015,False
C17253,71.837385,0.454545,0.0,0.0,0.0,189.391686,0.0,0.0,0.0,0.083333,1,0,1500.0,57.999563,171.12655,0.0,12,1,Low Engagement,-2.172641659732195,-0.8449404336602266,-59.607784,-32.129837,4.473274,-0.024018563,1,-0.38624430191055514,False
C17254,1212.237847,1.0,400.0,0.0,400.0,1141.617933,1.0,0.0,0.9,0.2,3,10,1200.0,424.376685,1480.270923,0.0,10,1,Low Engagement,-0.17984161495194836,-0.5221466624971538,0.8440206,-46.3249,11.176517,-1.1604217,1,-0.4166475656888712,False
C17255,2099.38356,1.0,556.52,537.0,19.52,1008.781338,0.166667,0.083333,0.083333,0.166667,4,2,3000.0,1100.700834,757.724201,0.0,12,1,Low Engagement,-1.1326369089932151,0.5271263459129961,-34.93855,39.53247,2.8704205,4.861987,1,-0.3833477265194129,False
C17256,3105.528894,1.0,0.0,0.0,0.0,3752.986964,0.0,0.0,0.0,0.428571,8,0,4500.0,445.629714,574.744631,0.0,7,2,Cash Advance Users,-2.0694793279441788,2.247314120833561,-49.706814,3.01519,1.5198783,-0.3627509,1,-0.4380540468569106,False
C17257,780.382656,0.636364,0.0,0.0,0.0,1372.812459,0.0,0.0,0.0,0.083333,3,0,1500.0,201.628458,429.816935,0.0,12,1,Low Engagement,-2.0522720636707117,-0.20443843547184795,-59.625343,-28.042404,4.0491357,0.39167473,1,-0.37447175050665693,False
C17258,7.297351,0.3,0.0,0.0,0.0,275.471932,0.0,0.0,0.0,0.1,5,0,2500.0,1022.595043,4.363375,1.0,10,1,Low Engagement,-1.818861875838411,-1.1476010398283905,-6.49321,-72.00513,10.419181,-0.055208433,1,-0.48423386510729677,False
C17259,46.89543,0.727273,682.64,0.0,682.64,0.0,0.666667,0.0,0.583333,0.0,0,16,2000.0,864.625632,170.244751,1.0,12,1,Low Engagement,0.138577864379168,-2.1208680746566078,19.548885,-78.71996,10.6498165,1.5812199,1,-0.42995966849306194,False
C17260,1717.662673,1.0,209.62,0.0,209.62,1425.661833,0.666667,0.0,0.583333,0.166667,6,8,3000.0,559.604995,973.486914,0.0,12,1,Low Engagement,-0.5644204689566781,0.1375716975258998,18.791962,29.724192,6.9917655,5.6951613,1,-0.3869847016156428,False
C17261,274.604824,1.0,341.37,0.0,341.37,0.0,0.583333,0.0,0.5,0.0,0,7,2500.0,101.053841,171.581036,0.0,12,1,Low Engagement,-0.6619561178625851,-1.2252071249727656,-1.8076471,-24.618345,7.4446073,3.61909,1,-0.369152604208116,False
C17262,332.678531,0.363636,0.0,0.0,0.0,2463.531694,0.0,0.0,0.0,0.25,5,0,2500.0,7547.470632,263.220674,0.5,12,1,Low Engagement,-1.3573290573532428,0.6502370651070889,-35.033295,19.608503,4.676001,1.0856811,1,-0.48520344275037475,False
C17263,276.213858,0.727273,449.86,0.0,449.86,0.0,1.0,0.0,1.0,0.0,0,19,1000.0,1605.512753,199.950493,0.181818,12,1,Low Engagement,0.2619550788010335,-1.8904041533577376,19.059256,-45.184654,9.937962,3.5830305,1,-0.40832085359340614,False
C17264,125.039376,0.909091,1118.91,1118.91,0.0,19.094068,0.583333,0.583333,0.0,0.083333,1,15,1800.0,1376.390319,150.169487,1.0,12,1,Low Engagement,0.3794754156337835,-1.3966461276284197,73.49022,-22.830523,11.275903,8.545664,1,-0.4663111447229822,False
C17265,4204.42117,1.0,74.99,0.0,74.99,2826.208633,0.25,0.0,0.166667,0.25,6,4,4500.0,872.642121,1396.59728,0.0,12,2,Cash Advance Users,-1.1275430892682112,1.6401327695181858,-6.5884786,50.303535,3.2085793,6.9045467,1,-0.39081742834005967,False
C17266,900.229315,1.0,250.72,250.72,0.0,0.0,0.5,0.5,0.0,0.0,0,6,6500.0,2362.786253,259.315944,0.083333,12,1,Low Engagement,-0.17670592585051845,-0.4400551405302273,-7.5623627,10.378087,5.1494713,5.060685,1,-0.3939945672477106,False
C17267,0.0,0.0,0.0,0.0,0.0,147.241855,0.0,0.0,0.0,0.090909,1,0,500.0,667.921811,312.343947,0.0,11,1,Low Engagement,-2.4691039483859143,-1.101207721360914,-59.83889,-43.591587,5.117514,-0.8656595,1,-0.43645363295316586,False
C17268,1106.815562,1.0,0.0,0.0,0.0,176.181983,0.0,0.0,0.0,0.166667,3,0,1200.0,310.991074,269.927525,0.0,12,1,Low Engagement,-1.8869755256588223,-0.03073955207981862,-61.286568,49.189266,0.1456841,4.7124457,1,-0.35656065875021836,False
C17269,2793.274214,1.0,46.65,46.65,0.0,1423.863661,0.083333,0.083333,0.0,0.333333,5,1,3000.0,1424.667783,1793.463952,0.0,12,2,Cash Advance Users,-1.4739264791541546,1.326081251503035,-34.06062,51.030117,1.7999889,6.7729063,1,-0.38418723674907057,False
C17270,366.111566,1.0,3482.9,1350.8,2132.1,348.857163,0.916667,0.666667,1.0,0.166667,2,39,7500.0,3044.978061,172.124992,0.333333,12,0,Premium Shoppers,3.290313576799607,-0.6582330688946529,54.285404,-14.71618,10.194815,7.396635,1,-0.4783675255594179,False
C17271,91.597667,1.0,947.97,0.0,947.97,0.0,1.0,0.0,1.0,0.0,0,28,5000.0,876.723841,164.622858,0.833333,12,1,Low Engagement,1.2731207149233337,-2.0124251350053064,50.004932,-50.705612,12.106831,4.2160454,1,-0.4145598215058186,False
C17272,1085.316705,0.9,0.0,0.0,0.0,2339.490308,0.0,0.0,0.0,0.6,18,0,2500.0,166.510521,369.439375,0.0,10,2,Cash Advance Users,-2.316110785966394,2.310818974513678,-26.116161,49.57192,1.2626315,0.07022818,1,-0.42940488920683956,False
C17273,870.882167,1.0,1976.5,1276.5,700.0,146.371963,1.0,0.545455,0.727273,0.090909,1,18,1500.0,467.583907,302.185679,0.0,11,1,Low Engagement,1.1534200755436235,-1.1133869673429442,36.121037,-3.7278173,8.635791,6.7570004,1,-0.41728275775623347,False
C17274,0.0,0.0,207.0,0.0,207.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,0.0,312.343947,0.0,12,1,Low Engagement,-0.5080143816392919,-2.258895913568959,-35.196556,-66.821014,8.163918,-1.4609619,1,-0.46384950640401457,False
C17275,11.441738,0.363636,93.6,0.0,93.6,0.0,0.25,0.0,0.25,0.0,0,3,1900.0,603.723258,130.224347,0.25,12,1,Low Engagement,-1.5179270750580642,-1.5140984032604847,-25.37767,-48.664642,7.756662,0.48714405,1,-0.4016731640184466,False
C17276,23.583209,1.0,199.32,0.0,199.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,160.013341,162.466706,0.416667,12,1,Low Engagement,0.13765961421084888,-2.032709090232812,31.571428,-50.786633,10.997872,3.5112243,1,-0.40293525566140165,False
C17277,969.139152,1.0,269.34,78.0,191.34,78.31266,0.666667,0.083333,0.583333,0.083333,1,11,2000.0,641.186755,383.080045,0.0,12,1,Low Engagement,-0.43056285089387236,-0.8821543034711694,10.540254,-24.6545,7.8096795,4.7745705,1,-0.36909867472625196,False
C17278,1714.895872,1.0,1259.93,1134.96,124.97,1113.090333,0.416667,0.333333,0.25,0.5,13,11,2500.0,1609.219696,405.643938,0.0,12,2,Cash Advance Users,-0.35249149603920465,1.554120219428305,7.333245,33.858913,2.025902,7.5760984,1,-0.42982577670832073,False
C17279,16.629043,0.272727,286.56,0.0,286.56,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,1080.55703,130.267549,1.0,12,1,Low Engagement,-1.0962332655641658,-2.0352289875232485,8.98671,-84.176735,10.149097,0.2341573,1,-0.46054973772823077,False
C17280,126.467835,0.909091,319.34,0.0,319.34,0.0,0.333333,0.0,0.333333,0.0,0,6,2700.0,512.790367,163.353616,0.0,12,1,Low Engagement,-1.009480677434589,-1.060408394896928,-10.944123,-19.27151,6.9818096,2.8195713,1,-0.37431362039019883,False
C17281,23.111629,0.363636,237.66,0.0,237.66,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,538.820587,131.332498,1.0,12,1,Low Engagement,-1.0973374722968248,-1.8957729409414095,8.50037,-83.430695,10.085145,0.32471064,1,-0.44644475510477627,False
C17282,1155.787246,1.0,142.0,12.0,130.0,178.259834,0.416667,0.083333,0.333333,0.083333,1,5,1200.0,429.827489,522.914621,0.0,12,1,Low Engagement,-1.0129817107061325,-0.6530577518012155,-1.7525136,-17.658648,6.8551407,4.002493,1,-0.36816046515205136,False
C17283,679.508597,1.0,380.1,0.0,380.1,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,443.106331,249.318198,0.0,12,1,Low Engagement,-0.8090680126500828,-0.9922744347515255,-2.7526996,-23.447197,7.320567,3.6793249,1,-0.3645285144376451,False
C17284,2583.654027,0.909091,667.39,214.53,452.86,389.261392,0.636364,0.181818,0.545455,0.181818,6,12,6000.0,572.759229,883.618787,0.0,11,1,Low Engagement,-0.03539553414802553,0.29350969790696796,21.69786,29.277187,6.780705,6.1634836,1,-0.405246605030598,False
C17285,1.59198,1.0,166.63,0.0,166.63,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,331.28441,20.192605,0.083333,12,1,Low Engagement,-1.2977947468768525,-0.6629504627029112,-20.80461,9.07542,4.1944366,4.1934123,1,-0.3882626631162062,False
C17286,208.127012,1.0,1659.13,1341.29,317.84,0.0,0.75,0.333333,0.5,0.0,0,36,5000.0,1296.563214,183.217781,0.166667,12,1,Low Engagement,1.1090158657621776,-1.1244260120096057,27.416794,-0.8395498,8.24831,6.6083584,1,-0.4008494119421803,False
C17287,164.51282,0.333333,0.0,0.0,0.0,145.563558,0.0,0.0,0.0,0.166667,1,0,1200.0,1055.203377,18.900471,0.0,6,1,Low Engagement,-2.5595270168330826,-0.6457067250247124,-69.57718,-6.6882663,3.0687099,-1.8303696,1,-0.4579655268530797,False
C17288,38.251194,1.0,368.84,0.0,368.84,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,417.861072,109.747646,0.333333,12,1,Low Engagement,-0.5911030687067395,-1.3534132732954534,17.750025,-61.916367,8.82086,2.243088,1,-0.3840110411802647,False
C17289,5.310611,0.25,234.0,0.0,234.0,0.0,0.625,0.0,0.625,0.0,0,6,1500.0,303.704799,19.894581,0.0,8,1,Low Engagement,-1.2993563206917396,-1.8140420663465449,-9.864437,-54.77855,11.788751,-1.4745619,1,-0.4501120121469591,False
C17290,265.920698,1.0,3148.36,2415.75,732.61,0.0,1.0,1.0,0.833333,0.0,0,63,4000.0,3140.255647,191.638318,1.0,12,0,Premium Shoppers,3.7774125760779755,-1.8293454021359101,70.4473,-5.0398297,10.298436,9.399238,1,-0.48890725933826557,False
C17291,904.395249,1.0,158.0,90.0,68.0,0.0,0.333333,0.083333,0.333333,0.0,0,5,900.0,358.518609,436.602196,0.0,12,1,Low Engagement,-1.0761967144146316,-0.9694187525806395,-5.7760935,-19.848757,6.779867,3.6589935,1,-0.369620960959922,False
C17292,2.508768,0.818182,302.91,302.91,0.0,0.0,1.0,1.0,0.0,0.0,0,12,3000.0,287.749893,41.206824,0.0,12,1,Low Engagement,0.25760222422890056,-1.3608555726259444,21.475512,16.067545,7.57104,7.9657993,1,-0.4367104646578678,False
C17293,15.797437,0.636364,195.0,0.0,195.0,0.0,0.416667,0.0,0.416667,0.0,0,9,2000.0,283.424488,145.48842,0.6,12,1,Low Engagement,-0.8443919428836922,-1.7697445427211635,14.196816,-71.862686,9.237253,1.306658,1,-0.4026312633086652,False
C17294,831.835714,0.875,750.02,588.02,162.0,477.128277,0.75,0.375,0.625,0.25,7,13,1200.0,215.867749,171.272347,0.0,8,1,Low Engagement,-0.35222324093232477,-0.30632278070174035,-7.562305,-47.174355,11.30216,-1.3097678,1,-0.4619998231441198,False
C17295,263.581756,0.727273,1944.26,700.0,1244.26,819.47409,0.5,0.083333,0.416667,0.083333,2,10,2700.0,2628.464774,78.530864,0.0,12,1,Low Engagement,0.17687986989685087,-0.566191903637751,-17.911299,-32.79344,7.3834596,1.8685541,1,-0.42675698830964476,False
C17296,2.053676,0.181818,74.0,0.0,74.0,0.0,0.166667,0.0,0.083333,0.0,0,2,6000.0,68.147484,29.485897,0.090909,12,1,Low Engagement,-1.7044078287336506,-1.1843577611268996,-37.908863,-41.578876,6.008638,-0.26829514,1,-0.416249347572353,False
C17297,2666.147576,1.0,0.0,0.0,0.0,2704.302935,0.0,0.0,0.0,0.166667,2,0,3000.0,592.958317,807.751154,0.0,12,1,Low Engagement,-1.6858223569097261,0.921311351162252,-32.415173,36.947243,2.134743,5.2708116,1,-0.36767328363711366,False
C17298,974.52764,1.0,952.02,445.08,506.94,0.0,0.583333,0.25,0.583333,0.0,0,26,4000.0,1452.017727,299.165904,0.0,12,1,Low Engagement,0.46252153062590484,-0.9061792098457753,20.190367,-8.704795,8.294957,5.909516,1,-0.3729669653132387,False
C17299,7.388588,0.545455,84.05,0.0,84.05,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,171.883336,99.694319,0.2,12,1,Low Engagement,-1.0919074343423136,-1.4406966284485578,-20.030478,-42.67467,7.8928914,1.1309279,1,-0.38858542500842,False
C17300,54.567517,1.0,0.0,0.0,0.0,207.390596,0.0,0.0,0.0,0.166667,4,0,3000.0,276.975673,161.150923,0.25,12,1,Low Engagement,-1.7343587572916177,-0.2224633812674185,-57.648666,40.394604,1.0582608,4.7704463,1,-0.3805932068865224,False
C17302,1186.616403,1.0,0.0,0.0,0.0,1496.629534,0.0,0.0,0.0,0.25,4,0,1500.0,1779.274853,300.990997,0.090909,12,1,Low Engagement,-1.7469298733571859,0.5964679367900246,-48.666508,45.61571,1.1526158,5.568728,1,-0.3736339036675233,False
C17303,990.780585,1.0,844.45,844.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,3000.0,530.463101,227.905412,0.0,12,1,Low Engagement,-0.49391749061094764,-0.6839254221845871,2.9267528,3.6675398,5.618193,4.645394,1,-0.37889659900552247,False
C17304,1486.652099,1.0,3670.46,2603.58,1066.88,371.312458,1.0,0.75,1.0,0.25,4,82,4000.0,1098.980289,912.34585,0.0,12,0,Premium Shoppers,3.5062089995542207,-0.27057149833056504,49.42121,2.673259,8.924015,8.980804,1,-0.4845049585005997,False
C17305,918.22723,1.0,0.0,0.0,0.0,869.988157,0.0,0.0,0.0,0.083333,6,0,1200.0,881.16504,1938.465006,0.0,12,1,Low Engagement,-1.7902702043413126,0.25311041899633313,-57.631393,55.150425,0.3995227,5.2137494,1,-0.3730357897583003,False
C17306,1380.30715,1.0,664.83,0.0,664.83,1106.333559,0.666667,0.0,0.583333,0.166667,4,11,2500.0,401.138062,330.915844,0.0,12,1,Low Engagement,-0.3201130867308296,-0.2146117706284166,18.89076,28.748129,7.121202,5.55712,1,-0.3850347082088576,False
C17307,44.63179,0.909091,582.6,0.0,582.6,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,854.15178,149.201617,0.545455,12,1,Low Engagement,0.5179686793843233,-2.004943598320801,35.389286,-51.37799,11.287844,3.452179,1,-0.40961227125953764,False
C17308,825.952638,1.0,1024.75,0.0,1024.75,0.0,1.0,0.0,1.0,0.0,0,39,1200.0,746.172552,178.711078,0.0,12,1,Low Engagement,0.9166797797263498,-1.5966923688006824,33.926044,-29.877079,9.956844,5.575589,1,-0.39383378082196757,False
C17309,1664.334555,1.0,862.95,862.95,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1900.0,987.668179,892.915026,0.0,12,1,Low Engagement,-0.6221944855677379,-0.48974599215304915,-1.0620887,4.6427197,5.4654226,4.545284,1,-0.39304145266490936,False
C17310,1470.825974,1.0,220.7,0.0,220.7,400.571728,0.833333,0.0,0.75,0.25,7,12,3000.0,782.80657,393.153575,0.0,12,1,Low Engagement,-0.2868436615588052,-0.06257819297971516,16.731424,-19.916735,7.492093,5.6594563,1,-0.3926462085649902,False
C17311,887.090835,1.0,4349.38,4026.08,323.3,0.0,0.833333,0.666667,0.583333,0.0,0,31,3000.0,4388.029841,237.336329,0.083333,12,0,Premium Shoppers,2.729411270955643,-0.734757406747549,42.01536,12.139598,8.957645,8.785618,1,-0.47122789370322493,False
C17312,581.583282,1.0,124.65,124.65,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,600.0,312.63967,515.450846,0.0,12,1,Low Engagement,-1.4645517237885437,-0.8212689773245756,-13.881517,-4.873255,5.1297855,3.3185296,1,-0.3718090708952933,False
C17313,23.261586,0.636364,252.0,0.0,252.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,430.487291,151.393708,1.0,12,1,Low Engagement,-0.3716247602140342,-2.134956797326539,17.08386,-78.506714,10.529234,1.3514087,1,-0.42553292400010734,False
C17314,12.333825,0.727273,182.16,0.0,182.16,0.0,0.666667,0.0,0.583333,0.0,0,8,5000.0,150.287189,119.24025,0.583333,12,1,Low Engagement,-0.35183153870524697,-1.7198629485906898,17.091541,-67.70479,9.345861,1.7444797,1,-0.4038338514586546,False
C17315,5577.636715,1.0,5244.8,2089.74,3155.06,0.0,1.0,0.75,1.0,0.0,0,70,12500.0,2823.945882,1749.125129,0.0,12,0,Premium Shoppers,5.3107679814268245,0.40253711668642617,57.180347,23.699945,8.494957,10.159284,1,-0.5131593380405283,False
C17316,241.384531,0.909091,335.0,99.0,236.0,0.0,0.416667,0.166667,0.333333,0.0,0,10,1000.0,661.587172,144.480066,0.0,12,1,Low Engagement,-0.8029698273445112,-1.1850513753272973,-7.1880198,-24.794256,7.118581,3.4553452,1,-0.37288988457566663,False
C17317,311.54,0.777778,2783.03,2007.26,775.77,0.0,0.777778,0.777778,0.666667,0.0,0,32,2000.0,2924.377302,135.530622,1.0,9,0,Premium Shoppers,2.207932714678516,-1.8913884280218982,8.056413,-58.79607,11.93681,-0.28035632,1,-0.5284613150939392,False
C17318,55.176498,1.0,283.02,0.0,283.02,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,213.493415,86.257328,1.0,6,1,Low Engagement,-0.149781194393061,-2.340389146381775,-3.8002117,-62.35044,12.311001,-0.35212895,1,-0.4976615597163748,False
C17319,33.146065,1.0,218.76,0.0,218.76,0.0,1.0,0.0,1.0,0.0,0,12,5000.0,199.280071,155.771045,0.25,12,1,Low Engagement,0.2812742167762822,-1.6906276561774338,32.309483,-43.97363,10.625789,3.999473,1,-0.38876875201443756,False
C17320,1536.477562,1.0,4258.57,3121.93,1136.64,0.0,0.916667,0.416667,0.75,0.0,0,30,5000.0,2660.323704,436.998853,0.0,12,0,Premium Shoppers,2.70249807894374,-0.713526282519816,45.97641,9.326015,9.017747,8.119142,1,-0.4341672440705642,False
C17321,15.232505,0.272727,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,568.982664,54.449416,0.272727,12,1,Low Engagement,-0.15847475483713702,-2.316047244927229,-31.197681,-68.357544,8.309411,-0.9756221,1,-0.4358488591622582,False
C17322,315.588502,0.272727,0.0,0.0,0.0,2966.464163,0.0,0.0,0.0,0.25,5,0,3000.0,7842.362894,232.381936,0.5,12,1,Low Engagement,-1.3544433182711748,0.7584338471067616,-35.00375,19.555538,4.679656,1.1120068,1,-0.4897328156549486,False
C17323,28.939455,1.0,88.89,88.89,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,167.408848,150.086166,0.0,12,1,Low Engagement,-1.4767732181939255,-0.9109734436303507,-15.5481825,-5.0664005,5.122893,3.1512346,1,-0.3658203070973196,False
C17324,613.259699,1.0,0.0,0.0,0.0,57.112427,0.0,0.0,0.0,0.083333,2,0,700.0,241.173093,255.32232,0.0,12,1,Low Engagement,-1.9018064227568925,-0.4336614873133313,-64.1638,29.830572,0.50316113,3.5413582,1,-0.35987936961402317,False
C17325,9024.812044,1.0,0.0,0.0,0.0,2750.442399,0.0,0.0,0.0,0.083333,2,0,9000.0,302.484224,61031.6186,0.0,12,2,Cash Advance Users,0.617534445953729,6.715486449512596,60.680515,55.62304,11.926908,16.658836,1,-0.5039686601699549,False
C17326,3740.785208,1.0,0.0,0.0,0.0,3010.940233,0.0,0.0,0.0,0.333333,5,0,10000.0,6038.594309,1355.822971,0.083333,12,2,Cash Advance Users,-0.7701558900273967,2.6664691956457554,-17.54608,51.209488,3.135132,7.834572,1,-0.4012987266137198,False
C17327,152.557222,1.0,1410.35,695.45,714.9,0.0,1.0,0.333333,1.0,0.0,0,29,2500.0,1202.218177,170.020221,0.333333,12,1,Low Engagement,1.4273888687152598,-1.7919799309367237,39.72781,-39.163685,10.257882,5.8577023,1,-0.4112865119377949,False
C17328,5.993508,0.545455,0.0,0.0,0.0,18.751913,0.0,0.0,0.0,0.083333,1,0,500.0,46.268562,99.304829,0.25,12,1,Low Engagement,-2.0763513833749725,-1.0771587369093782,-55.08326,-24.319717,4.693053,0.6150688,1,-0.40270822831077685,False
C17329,93.427011,0.8,772.8,772.8,0.0,0.0,0.6,0.6,0.0,0.0,0,9,1200.0,850.9555,104.163023,1.0,10,1,Low Engagement,-0.042533622112242,-1.8158625329621054,74.301125,-23.369976,11.277379,8.5236635,1,-0.478087517938419,False
C17330,69.79641,0.818182,1175.88,0.0,1175.88,0.0,0.75,0.0,0.75,0.0,0,10,2000.0,1410.334754,168.061584,0.777778,12,1,Low Engagement,0.502172388521924,-1.9844294005694976,29.511011,-66.00792,10.801467,2.3933299,1,-0.4359010520273061,False
C17331,1432.654644,1.0,604.52,178.16,426.36,0.0,1.0,0.25,1.0,0.0,0,17,1400.0,611.086937,901.913989,0.0,12,1,Low Engagement,0.5996234499570124,-1.4117055534520497,22.206648,-25.76702,9.131325,5.2782288,1,-0.37894313502475313,False
C17332,22.56964,0.545455,248.1,110.8,137.3,0.0,0.25,0.166667,0.083333,0.0,0,7,1200.0,111.212325,74.477866,0.0,12,1,Low Engagement,-1.4437796414457056,-1.2746839103115124,-45.278614,-25.407244,6.3309536,0.6808736,1,-0.3955884249441806,False
C17334,172.70596,1.0,55.0,0.0,55.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,190.74504,309.538715,0.0,12,1,Low Engagement,-1.237344264655056,-1.0952249385059472,-8.41756,-20.93981,6.941871,3.124331,1,-0.36787124016793427,False
C17335,21.966399,0.818182,109.16,35.0,74.16,0.0,0.666667,0.083333,0.666667,0.0,0,9,4000.0,125.832337,122.69702,0.181818,12,1,Low Engagement,-0.4379433899719905,-1.5152840200107869,-13.535365,-39.660553,8.129311,2.0295696,1,-0.38329512816548683,False
C17336,11.250371,0.636364,141.12,0.0,141.12,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,94.386204,89.013323,0.166667,12,1,Low Engagement,-0.7550552490778658,-1.428754523913097,-18.711264,-41.86322,7.9460983,1.3407071,1,-0.3809467041177651,False
C17337,1277.423486,1.0,533.73,213.98,319.75,606.668879,0.666667,0.416667,0.333333,0.333333,5,21,1500.0,1403.721157,324.351985,0.0,12,1,Low Engagement,-0.07998939813012367,0.1982144712909753,13.686195,25.721474,6.6174073,6.1238422,1,-0.4115317883192957,False
C17338,1232.345324,1.0,0.0,0.0,0.0,369.262743,0.0,0.0,0.0,0.083333,2,0,1700.0,299.568227,252.694662,0.0,12,1,Low Engagement,-1.8113943969235304,-0.17779321496251418,-55.87276,27.0801,1.0255361,3.2756941,1,-0.3558352624937573,False
C17339,78.379827,1.0,865.07,0.0,865.07,0.0,0.5,0.0,0.5,0.0,0,46,5000.0,1255.249234,206.116939,0.2,12,1,Low Engagement,0.5134615664083596,-1.1180874164176977,19.2726,-13.493905,7.878883,4.02061,1,-0.4022076731200654,False
C17340,37.021347,0.272727,133.35,0.0,133.35,0.0,0.083333,0.0,0.083333,0.0,0,1,2500.0,936.840542,280.738043,0.5,12,1,Low Engagement,-1.6380185819451154,-1.4863834707752748,-25.177343,-52.749397,8.1508465,0.38951287,1,-0.43612350080869394,False
C17341,7.099375,0.363636,81.12,0.0,81.12,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,157.006258,86.15393,0.5,12,1,Low Engagement,-1.390068029925676,-1.5452884032887586,-24.051987,-51.423462,8.134765,0.52248144,1,-0.41656515185331755,False
C17342,27.625906,0.818182,234.48,0.0,234.48,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,109.281131,93.62464,0.0,12,1,Low Engagement,-0.07085544359947377,-1.806124263112125,18.279528,-44.12213,9.867395,3.6600757,1,-0.3964350817145747,False
C17343,214.436679,1.0,1986.7,0.0,1986.7,0.0,0.5,0.0,0.5,0.0,0,6,700.0,2186.981284,1923.940036,0.1,12,1,Low Engagement,0.3621411340405871,-1.0712030591185975,7.006822,-20.159288,7.6986895,4.4312596,1,-0.45345481022329975,False
C17344,228.025747,1.0,2159.68,598.02,1561.66,0.0,1.0,0.333333,1.0,0.0,0,46,3000.0,2161.393568,195.40184,0.5,12,0,Premium Shoppers,2.330800872975872,-1.787382104566053,54.362617,-37.380882,10.355123,7.015912,1,-0.4430770450810756,False
C17345,21.844186,1.0,169.56,0.0,169.56,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,181.438267,99.402121,0.125,12,1,Low Engagement,-0.4296658975449497,-1.509165197328992,11.023502,-33.659195,8.975415,3.8822803,1,-0.3845050581385352,False
C17346,416.601199,1.0,4266.25,2214.05,2052.2,0.0,1.0,1.0,1.0,0.0,0,67,4000.0,3822.475208,188.571741,0.0,12,0,Premium Shoppers,4.239404492284133,-1.182822921286915,55.259144,7.4481525,9.2339,9.520499,1,-0.4690264040795887,False
C17347,9.522029,0.272727,458.0,458.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,641.866089,312.343947,0.0,12,1,Low Engagement,-1.5640746367278973,-1.14532826536632,-45.60068,-43.11836,6.2329054,-0.24918877,1,-0.3994697846513049,False
